"pmid","pmcid_pmc","pmcid_uid","doi","filename","journal","publisher","affiliation_institution","affiliation_country","year_epub","year_ppub","is_coi_pred","coi_text","is_coi_pmc_fn","is_coi_pmc_title","is_explicit_coi","coi_1","coi_2","coi_disclosure_1","commercial_1","benefit_1","consultant_1","grants_1","brief_1","fees_1","consults_1","connect_1","connect_2","commercial_ack_1","rights_1","founder_1","advisor_1","paid_1","board_1","no_coi_1","no_funder_role_1","is_fund_pred","fund_text","fund_pmc_institute","fund_pmc_source","fund_pmc_anysource","is_fund_pmc_group","is_fund_pmc_title","is_fund_pmc_anysource","is_relevant_fund","is_explicit_fund","support_1","support_3","support_4","support_5","support_6","support_7","support_8","support_9","support_10","developed_1","received_1","received_2","recipient_1","authors_1","authors_2","thank_1","thank_2","fund_1","fund_2","fund_3","supported_1","financial_1","financial_2","financial_3","grant_1","french_1","common_1","common_2","common_3","common_4","common_5","acknow_1","disclosure_1","disclosure_2","fund_ack","project_ack","is_register_pred","register_text","type","is_research","is_review","is_reg_pmc_title","is_relevant_reg","is_method","is_NCT","is_explicit_reg","prospero_1","registered_1","registered_2","registered_3","registered_4","registered_5","not_registered_1","registration_1","registration_2","registration_3","registration_4","registry_1","reg_title_1","reg_title_2","reg_title_3","reg_title_4","funded_ct_1","ct_2","ct_3","protocol_1","is_success","is_relevant_coi","is_relevant_coi_hi","is_relevant_coi_lo"
"30716139","","6361417","10.1371/journal.pone.0197646","../publications/PMC6361417.xml","PLoS ONE","Public Library of Science; San Francisco, CA USA","","","2019","",TRUE,"Competing Interests: The authors declare the following interests: LK, SF, and NM are employed by the commercial company, The Charles Stark Draper Laboratory (https://www.draper.com/). There are no patents, products in development, or marketed products to declare related to this study. This does not alter the authors’ adherence to all PLOS ONE policies on sharing data and materials.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This research was funded by Defense Threat Reduction Agency contract HDTRA1–12-C-0061. LK, SF, and NM received support in the form of salary from the commercial company, The Charles Stark Draper Laboratory (https://www.draper.com/). The funders did not have any additional role in the study design, data collection and analysis, decision to publish, or preparation of the manuscript. The specific roles of these authors are articulated in the ‘author contributions’ section.","Defense Threat Reduction Agency","http://dx.doi.org/10.13039/100000774Defense Threat Reduction Agency","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30594260","","6367609","10.4269/ajtmh.17-0964","../publications/PMC6367609.xml","The American Journal of Tropical Medicine and Hygiene","The American Society of Tropical Medicine and Hygiene","","","2018","2019",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"30788178","","6372465","10.4258/hir.2019.25.1.27","../publications/PMC6372465.xml","Healthcare Informatics Research","Korean Society of Medical Informatics","","Iran; Iran","2019","2019",TRUE,"Conflict of Interest: No potential conflict of interest relevant to this article was reported.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This research was supported by the Medical University of Tehran. The authors would like to thank their gratitude for research and computational resources provided by the Department of Medical Informatics.","Medical University of Tehran","Medical University of Tehran","",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30707099","","6376337","10.2196/12341","../publications/PMC6376337.xml","Journal of Medical Internet Research","JMIR Publications; Toronto, Canada","Graduate Institute of Biomedical Informatics; Taipei Medical University; Department of Surgery; School of Medicine; College of Medicine, Taipei Medical University; Taipei Medical University Hospital; Division of Infectious Disease; Department of Internal Medicine; Taipei Medical University Hospital","Taiwan; Taiwan; Taiwan; Taiwan","2019","",TRUE,"Conflicts of Interest: None declared.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The authors would like to thank all infection control team members of Taipei Medical University Hospital for their support. This research was supported in part by the Ministry of Science and Technology (MOST) of Taiwan (grant numbers MOST 105-2218-E-038 -004 and MOST 106-2221-E-038 -021).","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30764779","","6376732","10.1186/s12879-019-3735-7","../publications/PMC6376732.xml","BMC Infectious Diseases","BioMed Central; London","GH515, School of Nursing, ; The Hong Kong Polytechnic University, ; School of Public Health and Social Work, ; Queensland University of Technology, ; School of Public Health, ; The University of Hong Kong, ; Department of Pediatrics and Adolescent Medicine, ; The University of Hong Kong, ; School of Veterinary Science, ; University of Queensland, ; Research School of Population Health, ; The Australian National University, ","","2019","",TRUE,"Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This study was supported by Health and Medical Research Fund (grant number:13121282), from the Research Fund Secretariat, Food and Health Bureau, the Government of the Hong Kong Special Administrative Region. The study sponsor was not involved in study design, data collection, analysis, and interpretation of data; nor in the writing of the report and in the decision to submit the paper for publication. The corresponding author had full access to all the data in the study and had final responsibility for the decision to submit for publication.","Health and Medical Research Fund; Hong Kong Polytechnic University","http://dx.doi.org/10.13039/501100005847Health and Medical Research Fund; http://dx.doi.org/10.13039/501100004377Hong Kong Polytechnic University","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"30777016","","6378744","10.1186/s12879-019-3682-3","../publications/PMC6378744.xml","BMC Infectious Diseases","BioMed Central; London","Department of Microbiology/Biochemistry/Immunology, Department of Pediatrics and Clinical Research Center, ; Morehouse School of Medicine, ; Children’s Healthcare of Atlanta, ; Rollins School of Public Health, ; Emory University, ; Centers for Disease Control and Prevention, Division of Population Health, National Center for Chronic Disease Prevention and Health Promotion, ; National Center for Primary Care, ; Morehouse School of Medicine, ; Department of Pathology, ; Emory University, ; Florida State University College of Medicine, ","","2019","",TRUE,"Competing interests CDC Disclaimer: The findings and conclusions in this report are those of the authors and do not necessarily represent the official positions of the Centers for Disease Control and Prevention or the Centers for Medicare and Medicaid Services. The authors have indicated they have no competing interests to disclose.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding Research reported in this publication was supported in part by funds received from Georgia Tech’s Health Institute, Children’s Healthcare of Atlanta Friends’ Fund; PHS Grant UL1TR002378 from the Clinical and Translational Science Award Program, National Institute of Health, as part of the Georgia Clinical & Translational Science Alliance (Georgia CTSA) (formerly, UL1RR025008, Atlanta Clinical and Translational Science Institute (ACTSI)); Grant Number G12-RR03034, a component of the National Institute of Health; Grant Number HS024338–01, K-08 Mentored Clinical Scientist Award, Agency for Healthcare Research & Quality.","AHRQ; National Center on Minority Health and Health Disparities; National Center for Advancing Translational Sciences","AHRQ; http://dx.doi.org/10.13039/100000096National Center on Minority Health and Health Disparities; http://dx.doi.org/10.13039/100006108National Center for Advancing Translational Sciences","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30703095","","6380603","10.1371/journal.pntd.0007091","../publications/PMC6380603.xml","PLoS Neglected Tropical Diseases","Public Library of Science; San Francisco, CA USA","","","2019","",TRUE,"The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This research was supported by grants from the National Natural Science Foundation of China (Grant Nos. 41671399 and 11501339), the China Scholarship Council (201706320278) and the National Mega-Project for the Prevention and Control of Infectious Diseases (No. 2018ZX10713003). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","National Natural Science Foundation of China; National Natural Science Foundation of China; China Scholarship Council","http://dx.doi.org/10.13039/501100001809National Natural Science Foundation of China; http://dx.doi.org/10.13039/501100001809National Natural Science Foundation of China; http://dx.doi.org/10.13039/501100004543China Scholarship Council","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30881481","","6383426","10.1155/2019/9248246","../publications/PMC6383426.xml","Computational and Mathematical Methods in Medicine","Hindawi","","","2019","",TRUE,"Conflicts of Interest The authors declare that they have no conflicts of interest.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The authors are grateful to the help of Xiaohan Chu for the geostatistical analysis. This work was supported by the National Natural Science Foundation of China (grant no. 31571558), the Natural Science Foundation of Fujian Province (grant no. 2017J01551), and the Youth Innovation Fund of Fujian Province (grant no. 2017J05001).","","National Natural Science Foundation of China; Natural Science Foundation of Fujian Province; Youth Innovation Fund of Fujian Province","",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30795739","","6387516","10.1186/s12879-019-3816-7","../publications/PMC6387516.xml","BMC Infectious Diseases","BioMed Central; London","Department of Epidemiology, Rollins School of Public Health, ; Emory University, ; Division of Viral Diseases, National Center for Immunization and Respiratory Diseases, Centers for Disease Control and Prevention, ; MAXIMUS Federal, contracting agency to the Division of Viral Diseases, National Center for Immunization and Respiratory Diseases, Centers for Disease Control and Prevention, ","","2019","",TRUE,"Competing interests BAL has received personal fees from Takeda Pharmaceuticals for service on their Norovirus Advisory Board outside the submitted work. JMB, RMD, JC and UDP have no conflicts of interest.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This work received no dedicated funding.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Trial registration Not applicable.","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30691092","","6388120","10.3390/ijerph16030339","../publications/PMC6388120.xml","International Journal of Environmental Research and Public Health","MDPI","","","2019","2019",TRUE,"Conflicts of Interest The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding The authors received no funding from any funding source for this study.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30804467","","6389963","10.1038/s41598-019-38930-y","../publications/PMC6389963.xml","Scientific Reports","Nature Publishing Group UK; London","State Key Laboratory of Remote Sensing Science, ; Beijing Key Laboratory for Remote Sensing of Environment and Digital Cities, Research Centre of Geospatial Cognition and Visual Analytics, and Faculty of Geographical Science, Beijing Normal University, ; Department of Geography, ; Texas State University, ; Faculty of Geo-Information Science and Earth Observation (ITC), ; University of Twente, ","","2019","",TRUE,"Competing Interests The authors declare no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This research was supported by a grant from the National Key Research and Development Program of China (Grant No. 2017YFB0503602).","The National Key Research and Development Program of China (Grant No. 2017YFB0503602)","The National Key Research and Development Program of China (Grant No. 2017YFB0503602)","",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30817798","","6394933","10.1371/journal.pone.0212969","../publications/PMC6394933.xml","PLoS ONE","Public Library of Science; San Francisco, CA USA","","","2019","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The author(s) received no specific funding for this work.","","","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"30768613","","6395009","10.1371/journal.pntd.0007170","../publications/PMC6395009.xml","PLoS Neglected Tropical Diseases","Public Library of Science; San Francisco, CA USA","","","2019","",TRUE,"The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This study was funded by Fondo Nacional de Desarrollo Científico y Tecnológico (http://www.conicyt.cl/fondecyt/), which provided the following Research Funds: CONICYT-FONDECYT 1100339 (PEC, HJH, AB, BCV, VE, CIS, and EC); CONICYT-FONDECYT 1120122 (AS, PEC, SO, CIS, and EC); CONICYT-FONDECYT 1140650 (PEC, AB, JPC, and DEG); CONICYT-FONDECYT 1180940 (PEC, and AB); CONICYT-FONDECYT 1170367 (CBM, and JPC); CONICYT-FONDECYT 3140543 (JPC). The funder, Fondo Nacional de Desarrollo Científico y Tecnológico, had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Fondo Nacional de Desarrollo Científico y Tecnológico; Fondo Nacional de Desarrollo Científico y Tecnológico; Fondo Nacional de Desarrollo Científico y Tecnológico; Fondo Nacional de Desarrollo Científico y Tecnológico; Fondo Nacional de Desarrollo Científico y Tecnológico; Fondo Nacional de Desarrollo Científico y Tecnológico","http://dx.doi.org/10.13039/501100002850Fondo Nacional de Desarrollo Científico y Tecnológico; http://dx.doi.org/10.13039/501100002850Fondo Nacional de Desarrollo Científico y Tecnológico; http://dx.doi.org/10.13039/501100002850Fondo Nacional de Desarrollo Científico y Tecnológico; http://dx.doi.org/10.13039/501100002850Fondo Nacional de Desarrollo Científico y Tecnológico; http://dx.doi.org/10.13039/501100002850Fondo Nacional de Desarrollo Científico y Tecnológico; http://dx.doi.org/10.13039/501100002850Fondo Nacional de Desarrollo Científico y Tecnológico","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30822344","","6396920","10.1371/journal.pone.0212934","../publications/PMC6396920.xml","PLoS ONE","Public Library of Science; San Francisco, CA USA","","","2019","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The author(s) received no specific funding for this work.","","","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"30824756","","6397245","10.1038/s41598-019-39871-2","../publications/PMC6397245.xml","Scientific Reports","Nature Publishing Group UK; London","School of Public Health and Social Work; Institute of Health and Biomedical Innovation, ; Queensland University of Technology, ; Faculty of Infectious and Tropical Diseases, ; London School of Hygiene & Tropical Medicine, ; Mathematical Ecology Research Group, Department of Zoology, ; University of Oxford, ","","2019","",TRUE,"Competing Interests The authors declare no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"We thank World Health Organization (WHO) FluNet surveillance for providing the influenza surveillance data, the Google and Baidu company for providing the internet search index data. Y.Z. was supported by the China Scholarship Council Postgraduate Scholarship and the Queensland University of Technology Higher Degree Research Tuition Fee Sponsorship. W. H. was supported by an Australian Research Council Future Fellowship (award number FT140101216).","Department of Education and Training | Australian Research Council (ARC)","https://doi.org/10.13039/501100000923Department of Education and Training | Australian Research Council (ARC)","",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30808752","","6397594","10.1073/pnas.1806094116","../publications/PMC6397594.xml","Proceedings of the National Academy of Sciences of the United States of America","National Academy of Sciences","University of Oslo; Chinese Center for Disease Control and Prevention; Pennsylvania State University; Shandong University; Guangdong Provincial Center for Disease Control and Prevention; University of Gothenburg; Tsinghua University","Norway; China; China; China; Sweden; China","2019","2019",TRUE,"The authors declare no conflict of interest.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"We thank Anna Mazzarella for improving the English of this manuscript. This research was supported by National Basic Research Program of China (973 Program) Grant 2012CB955504; National Key Research and Development Plan, China Grants 2016YFC1200802 and 2016YFC1200803; and the Centre for Ecological and Evolutionary Synthesis of the University of Oslo.","","CEES","",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30832594","","6399923","10.1186/s12879-019-3703-2","../publications/PMC6399923.xml","BMC Infectious Diseases","BioMed Central; London","Network Dynamics and Simulation Science Laboratory, Biocomplexity Institute of Virginia Tech, ; Department of Economics, University of Kalyani, ; Department of Population Health Sciences, Virginia Tech, ; Department of Agricultural and Applied Economics, Virginia Tech, ; Department of Civil Engineering, Clemson University, ; Department of Infectious Disease Epidemiology, London School of Hygiene & Tropical Medicine, ; Biocomplexity Institute & Initiative, University of Virginia, ; Department of Public Health Sciences, University of Virginia, ","","2019","",TRUE,"Competing interests The authors have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This work has been partially supported by the National Institutes of Health (NIH) (grant number 1R01GM109718), NSF Research Traineeship (grant number NRT-DESE- 154362), NSF IBSS (grant number 1520359), Defense Threat Reduction Agency (DTRA) (grant number HDTRA1-11-1-0016).","National Institute of General Medical Sciences; Directorate for Education and Human Resources; Directorate for Social, Behavioral and Economic Sciences; Defense Threat Reduction Agency","http://dx.doi.org/10.13039/100000057National Institute of General Medical Sciences; http://dx.doi.org/10.13039/100000081Directorate for Education and Human Resources; http://dx.doi.org/10.13039/100000088Directorate for Social, Behavioral and Economic Sciences; http://dx.doi.org/10.13039/100000774Defense Threat Reduction Agency","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"30845236","","6405095","10.1371/journal.pone.0213190","../publications/PMC6405095.xml","PLoS ONE","Public Library of Science; San Francisco, CA USA","","","2019","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This work was supported by the National Institute of General Medical Sciences, U01- GM087728, Dr. Lee Worden, Dr. Travis C Porco; Faucett Catalyst Fund, Dr. Anne W Rimoin. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","National Institute of General Medical Sciences; National Institute of General Medical Sciences; Faucett Catalyst Fund","http://dx.doi.org/10.13039/100000057National Institute of General Medical Sciences; http://dx.doi.org/10.13039/100000057National Institute of General Medical Sciences; Faucett Catalyst Fund","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
